TID,Module,TestCase Description,PreCondition,TestSteps,Expected Result,Actual Result,Status,Executed QA Name,Misc (Comments),Priority,Is Automated
TID_0903,A/B Testing,[Valid] A/B Testing test case 3 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0904,A/B Testing,[Valid] A/B Testing test case 4 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0905,A/B Testing,[Valid] A/B Testing test case 5 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0906,A/B Testing,[Valid] A/B Testing test case 6 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0907,A/B Testing,[Valid] A/B Testing test case 7 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0908,A/B Testing,[Valid] A/B Testing test case 8 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0909,A/B Testing,[Valid] A/B Testing test case 9 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0910,A/B Testing,[Valid] A/B Testing test case 10 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0911,A/B Testing,[Valid] A/B Testing test case 11 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0912,A/B Testing,[Valid] A/B Testing test case 12 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0913,A/B Testing,[Valid] A/B Testing test case 13 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0914,A/B Testing,[Valid] A/B Testing test case 14 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0915,A/B Testing,[Valid] A/B Testing test case 15 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0916,A/B Testing,[Valid] A/B Testing test case 16 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0917,A/B Testing,[Valid] A/B Testing test case 17 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0918,A/B Testing,[Valid] A/B Testing test case 18 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0919,A/B Testing,[Valid] A/B Testing test case 19 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0920,A/B Testing,[Valid] A/B Testing test case 20 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0921,A/B Testing,[Valid] A/B Testing test case 21 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0922,A/B Testing,[Valid] A/B Testing test case 22 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0923,A/B Testing,[Valid] A/B Testing test case 23 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0924,A/B Testing,[Valid] A/B Testing test case 24 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0925,A/B Testing,[Valid] A/B Testing test case 25 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0926,A/B Testing,[Valid] A/B Testing test case 26 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0927,A/B Testing,[Valid] A/B Testing test case 27 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
